timestamp,tti,rnti,event_type,pdsch_nof_prb,pdsch_nof_re,pdsch_tbs,pdsch_mod,pdsch_rv,pusch_rb_start,pusch_rb_len,pusch_nof_re,pusch_tbs,pusch_mod,pusch_rv,pusch_crc,pusch_snr_db,pusch_epre_dbfs,pusch_ta_us,pusch_cfo_hz,pusch_proc_us,pucch_format,pucch_snr_db,pucch_corr,pucch_sr,pucch_cqi,pucch_ack,phr_db,bsr_lc0,bsr_lc1,bsr_lc2,bsr_lc3,epoch_s,gnb,phase,handover_phase,prb_util_pct,dl_mod_label,ul_mod_label
2026-08-18T10:10:23.508447,0,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,,1787047823.508447,gnb1,ramp,pre,,,
2026-08-18T10:10:24.122025,20,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,,1787047824.122025,gnb1,ramp,pre,,,
2026-08-18T10:10:25.376309,57,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047825.376309,gnb1,ramp,pre,,,
2026-08-18T10:10:26.057470,77,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047826.057470,gnb1,ramp,pre,,,
2026-08-18T10:10:27.051352,107,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047827.051352,gnb1,ramp,pre,,,
2026-08-18T10:10:28.027082,140,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,111.8,"1.000,",,,,,,,,,1787047828.027082,gnb1,ramp,pre,,,
2026-08-18T10:10:29.259242,178,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047829.259242,gnb1,ramp,pre,,,
2026-08-18T10:10:30.031222,200,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,111.8,"1.000,",,,,,,,,,1787047830.031222,gnb1,ramp,pre,,,
2026-08-18T10:10:31.081651,230,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047831.081651,gnb1,ramp,pre,,,
2026-08-18T10:10:32.022843,260,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,111.8,"1.000,",,,,,,,,,1787047832.022843,gnb1,ramp,pre,,,
2026-08-18T10:10:33.032060,287,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047833.032060,gnb1,ramp,pre,,,
2026-08-18T10:10:34.068031,315,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047834.068031,gnb1,ramp,pre,,,
2026-08-18T10:10:35.029279,340,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047835.029279,gnb1,ramp,pre,,,
2026-08-18T10:10:36.142871,371,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047836.142871,gnb1,ramp,pre,,,
2026-08-18T10:10:37.134309,398,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047837.134309,gnb1,ramp,pre,,,
2026-08-18T10:10:38.097732,425,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047838.097732,gnb1,ramp,pre,,,
2026-08-18T10:10:39.241132,457,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047839.241132,gnb1,ramp,pre,,,
2026-08-18T10:10:40.011772,478,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047840.011772,gnb1,ramp,pre,,,
2026-08-18T10:10:41.076608,507,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047841.076608,gnb1,ramp,pre,,,
