epoch_s,datetime_utc,gnb,target_bw_mbps,handover_phase,tti,nof_ues,dl_brate_bps,ul_brate_bps,proc_rmem_pct,proc_rmem_kB,proc_vmem_kB,sys_mem_pct,system_load,thread_count,cpu_0_pct,cpu_1_pct,cpu_2_pct,cpu_3_pct,cpu_4_pct,cpu_5_pct,cpu_6_pct,cpu_7_pct,cpu_8_pct,cpu_9_pct,cpu_10_pct,cpu_11_pct,cpu_12_pct,cpu_13_pct,cpu_14_pct,cpu_15_pct,cpu_16_pct,cpu_17_pct,cpu_18_pct,cpu_19_pct,cpu_20_pct,cpu_21_pct,cpu_22_pct,cpu_23_pct,cpu_24_pct,cpu_25_pct,cpu_26_pct,cpu_27_pct,cpu_28_pct,cpu_29_pct,cpu_30_pct,cpu_31_pct,cpu_mean_pct,cpu_max_pct,cpu_active_cores,gnb_pkg0_watts,gnb_total_watts,nof_ues_on_gnb
1787048301.000,2026-08-18T10:18:21.000Z,gnb1,10,pre,195000,1,0.0,0.0,1.3,855588,1666488,71,0.69,15,49.0,38.0,48.0,34.0,48.0,34.0,47.0,38.0,49.0,36.0,47.0,36.0,47.0,38.0,52.0,41.0,53.0,38.0,52.0,35.0,54.0,30.0,53.0,38.0,54.0,36.0,53.0,39.0,53.0,38.0,49.0,39.0,43.625,54.0,32,22.390,46.206,50
1787048302.000,2026-08-18T10:18:22.000Z,gnb1,2,pre,415000,1,0.0,0.0,1.3,855588,1666488,78,0.72,15,51.0,37.0,51.0,40.0,50.0,40.0,50.0,39.0,52.0,39.0,48.0,41.0,50.0,39.0,55.0,39.0,55.0,40.0,54.0,40.0,55.0,36.0,55.0,39.0,54.0,36.0,56.0,40.0,55.0,38.0,52.0,38.0,45.75,56.0,32,22.390,46.206,50
1787048303.000,2026-08-18T10:18:23.000Z,gnb1,20,pre,80000,1,0.0,0.0,1.3,855588,1666488,67,0.72,15,49.0,37.0,49.0,38.0,48.0,37.0,48.0,39.0,47.0,39.0,46.0,42.0,50.0,41.0,53.0,41.0,54.0,42.0,53.0,40.0,53.0,37.0,54.0,37.0,50.0,39.0,54.0,40.0,54.0,41.0,50.0,41.0,45.094,54.0,32,22.390,46.206,50
1787048304.000,2026-08-18T10:18:24.000Z,gnb1,1,pre,525000,1,0.0,0.0,1.3,855588,1666488,81,0.62,15,48.0,39.0,47.0,38.0,46.0,41.0,46.0,43.0,46.0,42.0,44.0,40.0,46.0,36.0,51.0,43.0,52.0,37.0,51.0,34.0,51.0,40.0,50.0,42.0,51.0,42.0,52.0,39.0,52.0,38.0,48.0,44.0,44.344,52.0,32,22.390,46.206,50
1787048305.000,2026-08-18T10:18:25.000Z,gnb1,5,pre,310000,1,0.0,0.0,1.3,855588,1666488,74,0.72,15,48.0,43.0,48.0,41.0,49.0,41.0,47.0,42.0,49.0,37.0,47.0,42.0,48.0,43.0,54.0,40.0,53.0,40.0,53.0,38.0,52.0,41.0,53.0,42.0,52.0,37.0,54.0,40.0,52.0,43.0,50.0,40.0,45.594,54.0,32,22.390,46.206,50
1787048306.000,2026-08-18T10:18:26.000Z,gnb1,10,pre,200000,1,0.0,0.0,1.3,855588,1666488,71,0.75,15,49.0,43.0,49.0,41.0,48.0,45.0,48.0,46.0,48.0,39.0,46.0,44.0,47.0,43.0,53.0,45.0,55.0,43.0,54.0,42.0,54.0,44.0,54.0,45.0,52.0,39.0,54.0,45.0,54.0,40.0,50.0,43.0,46.938,55.0,32,22.390,46.206,50
1787048307.000,2026-08-18T10:18:27.000Z,gnb1,2,pre,420000,1,0.0,0.0,1.3,855588,1666488,78,0.72,15,49.0,42.0,49.0,38.0,48.0,39.0,47.0,41.0,47.0,40.0,47.0,41.0,48.0,42.0,54.0,41.0,53.0,42.0,54.0,38.0,54.0,41.0,53.0,42.0,53.0,38.0,55.0,44.0,53.0,42.0,50.0,41.0,45.812,55.0,32,22.390,46.206,50
1787048308.000,2026-08-18T10:18:28.000Z,gnb1,20,pre,85000,1,0.0,0.0,1.3,855588,1666488,67,0.69,15,50.0,38.0,49.0,38.0,48.0,36.0,48.0,38.0,48.0,35.0,47.0,38.0,48.0,38.0,54.0,36.0,53.0,41.0,54.0,39.0,55.0,37.0,53.0,40.0,52.0,36.0,52.0,37.0,54.0,38.0,50.0,36.0,44.25,55.0,32,22.390,46.206,50
1787048309.000,2026-08-18T10:18:29.000Z,gnb1,1,pre,530000,1,0.0,0.0,1.3,855588,1666488,81,0.69,15,48.0,37.0,48.0,34.0,49.0,35.0,47.0,35.0,48.0,37.0,48.0,34.0,48.0,35.0,51.0,35.0,53.0,38.0,53.0,34.0,53.0,36.0,53.0,36.0,52.0,37.0,54.0,35.0,53.0,36.0,49.0,30.0,42.844,54.0,32,22.390,46.206,50
1787048310.000,2026-08-18T10:18:30.000Z,gnb1,5,pre,315000,1,0.0,0.0,1.3,855588,1666488,74,0.69,15,47.0,42.0,47.0,45.0,47.0,42.0,47.0,42.0,46.0,44.0,46.0,40.0,48.0,41.0,52.0,37.0,53.0,42.0,52.0,42.0,53.0,43.0,53.0,41.0,52.0,46.0,54.0,39.0,51.0,44.0,47.0,38.0,45.719,54.0,32,22.390,46.206,50
1787048311.000,2026-08-18T10:18:31.000Z,gnb1,10,pre,205000,1,0.0,0.0,1.3,855588,1666488,71,0.69,15,49.0,37.0,48.0,39.0,48.0,37.0,48.0,39.0,48.0,39.0,46.0,37.0,48.0,29.0,52.0,38.0,53.0,40.0,52.0,38.0,53.0,36.0,53.0,35.0,53.0,40.0,53.0,34.0,52.0,29.0,50.0,39.0,43.5,53.0,32,22.390,46.206,50
1787048312.000,2026-08-18T10:18:32.000Z,gnb1,2,pre,425000,1,0.0,0.0,1.3,855588,1666488,78,0.72,15,48.0,42.0,49.0,39.0,48.0,43.0,47.0,39.0,48.0,38.0,46.0,40.0,48.0,39.0,52.0,38.0,53.0,44.0,53.0,40.0,54.0,42.0,53.0,38.0,53.0,41.0,54.0,40.0,52.0,38.0,48.0,38.0,45.156,54.0,32,22.390,46.206,50
1787048313.000,2026-08-18T10:18:33.000Z,gnb1,20,pre,90000,1,0.0,0.0,1.3,855588,1666488,67,0.69,15,50.0,38.0,49.0,38.0,49.0,36.0,49.0,38.0,51.0,34.0,47.0,43.0,48.0,38.0,48.0,40.0,53.0,41.0,54.0,39.0,54.0,36.0,54.0,37.0,54.0,39.0,55.0,42.0,52.0,35.0,46.0,40.0,44.594,55.0,32,22.390,46.206,50
1787048314.000,2026-08-18T10:18:34.000Z,gnb1,1,pre,535000,1,0.0,0.0,1.3,855588,1666488,81,0.66,15,50.0,35.0,49.0,33.0,48.0,37.0,49.0,36.0,49.0,29.0,46.0,30.0,49.0,35.0,53.0,36.0,53.0,33.0,53.0,31.0,53.0,36.0,53.0,33.0,53.0,29.0,54.0,31.0,54.0,35.0,50.0,33.0,42.125,54.0,32,22.390,46.206,50
1787048315.000,2026-08-18T10:18:35.000Z,gnb1,5,pre,320000,1,0.0,0.0,1.3,855588,1666488,75,0.72,15,50.0,36.0,49.0,39.0,50.0,37.0,47.0,41.0,48.0,41.0,46.0,35.0,45.0,38.0,52.0,38.0,52.0,37.0,52.0,37.0,53.0,37.0,53.0,39.0,52.0,41.0,52.0,35.0,49.0,41.0,50.0,36.0,44.0,53.0,32,22.390,46.206,50
1787048316.000,2026-08-18T10:18:36.000Z,gnb1,10,pre,210000,1,0.0,0.0,1.3,855588,1666488,71,0.72,15,52.0,32.0,50.0,37.0,50.0,39.0,50.0,35.0,49.0,39.0,50.0,35.0,50.0,37.0,54.0,39.0,54.0,34.0,54.0,34.0,55.0,37.0,55.0,34.0,54.0,38.0,54.0,36.0,55.0,37.0,52.0,38.0,44.344,55.0,32,22.390,46.206,50
1787048317.000,2026-08-18T10:18:37.000Z,gnb1,2,pre,430000,1,0.0,0.0,1.3,855588,1666488,78,0.69,15,49.0,34.0,48.0,34.0,47.0,39.0,48.0,35.0,47.0,33.0,46.0,31.0,48.0,39.0,53.0,35.0,53.0,35.0,52.0,36.0,53.0,41.0,53.0,37.0,52.0,39.0,54.0,31.0,53.0,37.0,50.0,35.0,43.031,54.0,32,22.390,46.206,50
1787048318.000,2026-08-18T10:18:38.000Z,gnb1,20,pre,95000,1,0.0,0.0,1.3,855588,1666488,68,0.72,15,51.0,35.0,49.0,33.0,50.0,33.0,49.0,38.0,50.0,34.0,48.0,37.0,49.0,33.0,55.0,34.0,55.0,35.0,54.0,34.0,54.0,35.0,54.0,39.0,54.0,34.0,54.0,39.0,54.0,34.0,51.0,33.0,43.469,55.0,32,22.390,46.206,50
1787048319.000,2026-08-18T10:18:39.000Z,gnb1,1,pre,540000,1,0.0,0.0,1.3,855588,1666488,82,0.66,15,47.0,37.0,46.0,37.0,45.0,40.0,46.0,41.0,47.0,40.0,42.0,38.0,46.0,38.0,50.0,31.0,50.0,35.0,51.0,38.0,50.0,41.0,51.0,38.0,51.0,40.0,49.0,39.0,51.0,38.0,49.0,32.0,42.938,51.0,32,22.390,46.206,50
1787048320.000,2026-08-18T10:18:40.000Z,gnb1,5,pre,325000,1,0.0,0.0,1.3,855588,1666488,75,0.66,15,47.0,39.0,44.0,42.0,46.0,40.0,47.0,38.0,46.0,38.0,45.0,43.0,46.0,40.0,52.0,42.0,53.0,40.0,48.0,40.0,51.0,37.0,52.0,39.0,51.0,39.0,52.0,44.0,52.0,40.0,49.0,44.0,44.562,53.0,32,22.390,46.206,50
1787048321.000,2026-08-18T10:18:41.000Z,gnb1,10,pre,215000,1,0.0,0.0,1.3,855588,1666488,71,0.69,15,50.0,40.0,50.0,33.0,50.0,41.0,49.0,37.0,51.0,40.0,47.0,38.0,48.0,41.0,52.0,41.0,54.0,40.0,53.0,32.0,55.0,36.0,54.0,39.0,55.0,38.0,54.0,38.0,54.0,41.0,49.0,42.0,45.062,55.0,32,22.390,46.206,50
1787048322.000,2026-08-18T10:18:42.000Z,gnb1,2,pre,435000,1,0.0,0.0,1.3,855588,1666488,78,0.66,15,51.0,40.0,50.0,40.0,49.0,40.0,49.0,38.0,50.0,37.0,48.0,37.0,51.0,34.0,54.0,38.0,54.0,39.0,54.0,38.0,54.0,39.0,55.0,39.0,53.0,38.0,55.0,37.0,55.0,35.0,52.0,39.0,45.062,55.0,32,22.390,46.206,50
1787048323.000,2026-08-18T10:18:43.000Z,gnb1,20,pre,100000,1,0.0,0.0,1.3,855588,1666488,68,0.72,15,49.0,37.0,48.0,40.0,48.0,37.0,48.0,39.0,47.0,43.0,45.0,41.0,48.0,41.0,51.0,37.0,51.0,38.0,51.0,39.0,52.0,39.0,51.0,37.0,51.0,40.0,52.0,41.0,52.0,39.0,48.0,40.0,44.375,52.0,32,22.390,46.206,50
1787048324.000,2026-08-18T10:18:44.000Z,gnb1,1,pre,545000,1,0.0,0.0,1.3,855588,1666488,82,0.66,15,47.0,38.0,48.0,42.0,47.0,35.0,47.0,36.0,46.0,43.0,45.0,37.0,45.0,42.0,51.0,41.0,53.0,38.0,52.0,42.0,52.0,34.0,53.0,37.0,52.0,40.0,52.0,40.0,51.0,40.0,49.0,40.0,44.219,53.0,32,22.390,46.206,50
1787048325.000,2026-08-18T10:18:45.000Z,gnb1,5,pre,330000,1,0.0,0.0,1.3,855588,1666488,75,0.66,15,50.0,41.0,50.0,29.0,49.0,33.0,48.0,38.0,48.0,39.0,46.0,37.0,49.0,36.0,53.0,33.0,54.0,41.0,54.0,30.0,54.0,36.0,55.0,36.0,54.0,41.0,54.0,39.0,54.0,38.0,51.0,32.0,43.812,55.0,32,22.390,46.206,50
1787048326.000,2026-08-18T10:18:46.000Z,gnb1,10,pre,220000,1,0.0,0.0,1.3,855588,1666488,71,0.75,15,50.0,39.0,50.0,38.0,48.0,41.0,49.0,41.0,48.0,40.0,48.0,41.0,48.0,38.0,53.0,38.0,54.0,42.0,53.0,37.0,53.0,41.0,53.0,41.0,52.0,39.0,54.0,39.0,53.0,39.0,51.0,39.0,45.312,54.0,32,22.390,46.206,50
1787048327.000,2026-08-18T10:18:47.000Z,gnb1,2,pre,440000,1,0.0,0.0,1.3,855588,1666488,78,0.69,15,49.0,32.0,49.0,36.0,50.0,34.0,49.0,32.0,49.0,36.0,48.0,33.0,49.0,37.0,53.0,33.0,54.0,34.0,54.0,37.0,53.0,33.0,54.0,33.0,53.0,38.0,54.0,31.0,54.0,37.0,50.0,36.0,42.938,54.0,32,22.390,46.206,50
1787048328.000,2026-08-18T10:18:48.000Z,gnb1,20,pre,105000,1,0.0,0.0,1.3,855588,1666488,68,0.75,15,50.0,41.0,50.0,41.0,50.0,36.0,49.0,37.0,50.0,40.0,48.0,37.0,50.0,39.0,54.0,37.0,54.0,40.0,54.0,37.0,54.0,38.0,54.0,38.0,54.0,41.0,55.0,40.0,56.0,38.0,51.0,38.0,45.344,56.0,32,22.390,46.206,50
1787048329.000,2026-08-18T10:18:49.000Z,gnb1,1,pre,550000,1,0.0,0.0,1.3,855588,1666488,82,0.72,15,50.0,40.0,52.0,40.0,50.0,40.0,50.0,37.0,51.0,39.0,48.0,37.0,50.0,40.0,54.0,34.0,55.0,42.0,55.0,42.0,55.0,36.0,55.0,37.0,55.0,37.0,56.0,35.0,54.0,41.0,52.0,33.0,45.375,56.0,32,22.390,46.206,50
1787048330.000,2026-08-18T10:18:50.000Z,gnb1,5,pre,335000,1,0.0,0.0,1.3,855588,1666488,75,0.72,15,47.0,36.0,50.0,41.0,50.0,38.0,49.0,39.0,48.0,37.0,47.0,36.0,49.0,41.0,52.0,38.0,51.0,39.0,53.0,42.0,55.0,39.0,53.0,40.0,53.0,38.0,54.0,40.0,54.0,42.0,50.0,37.0,44.938,55.0,32,22.390,46.206,50
1787048330.000,2026-08-18T10:18:50.000Z,gnb1,50,pre,0,0,0.0,0.0,1.2,808792,1398680,59,0.50,15,35.0,36.0,34.0,34.0,35.0,35.0,35.0,34.0,34.0,36.0,37.0,35.0,35.0,35.0,35.0,35.0,37.0,36.0,37.0,32.0,37.0,36.0,36.0,36.0,35.0,37.0,37.0,36.0,35.0,36.0,35.0,36.0,35.438,37.0,32,22.390,46.206,50
1787048331.000,2026-08-18T10:18:51.000Z,gnb1,10,pre,225000,1,0.0,0.0,1.3,855588,1666488,72,0.75,15,52.0,40.0,51.0,39.0,51.0,34.0,51.0,40.0,49.0,43.0,48.0,42.0,50.0,41.0,54.0,42.0,55.0,44.0,56.0,40.0,55.0,37.0,56.0,40.0,52.0,42.0,56.0,42.0,54.0,38.0,52.0,41.0,46.469,56.0,32,22.390,46.206,50
1787048332.000,2026-08-18T10:18:52.000Z,gnb1,2,pre,445000,1,0.0,0.0,1.3,855588,1666488,79,0.78,15,49.0,42.0,48.0,41.0,49.0,41.0,49.0,41.0,49.0,41.0,46.0,42.0,48.0,39.0,53.0,44.0,54.0,41.0,54.0,42.0,54.0,41.0,55.0,42.0,52.0,43.0,54.0,39.0,53.0,39.0,49.0,45.0,46.219,55.0,32,22.390,46.206,50
1787048333.000,2026-08-18T10:18:53.000Z,gnb1,20,pre,110000,1,0.0,0.0,1.3,855588,1666488,68,0.69,15,49.0,42.0,48.0,38.0,49.0,40.0,46.0,39.0,48.0,40.0,47.0,42.0,49.0,40.0,52.0,40.0,52.0,43.0,53.0,40.0,53.0,39.0,52.0,38.0,52.0,38.0,53.0,41.0,52.0,40.0,50.0,39.0,45.125,53.0,32,22.390,46.206,50
1787048334.000,2026-08-18T10:18:54.000Z,gnb1,1,pre,555000,1,0.0,0.0,1.3,855588,1666488,82,0.69,15,49.0,39.0,47.0,41.0,47.0,39.0,47.0,40.0,49.0,39.0,46.0,35.0,46.0,38.0,52.0,38.0,52.0,38.0,52.0,40.0,53.0,41.0,53.0,41.0,52.0,38.0,54.0,33.0,52.0,38.0,50.0,40.0,44.344,54.0,32,22.390,46.206,50
1787048335.000,2026-08-18T10:18:55.000Z,gnb1,5,pre,340000,1,0.0,0.0,1.3,855588,1666488,75,0.63,15,52.0,35.0,51.0,26.0,50.0,37.0,49.0,32.0,51.0,35.0,50.0,34.0,50.0,36.0,53.0,32.0,54.0,36.0,55.0,25.0,55.0,36.0,54.0,30.0,55.0,35.0,55.0,34.0,55.0,38.0,52.0,37.0,43.094,55.0,32,22.390,46.206,50
1787048335.000,2026-08-18T10:18:55.000Z,gnb1,50,pre,5000,1,0.0,0.0,1.3,855588,1666488,63,0.75,15,50.0,40.0,49.0,41.0,47.0,40.0,50.0,38.0,49.0,41.0,49.0,35.0,49.0,40.0,52.0,38.0,55.0,40.0,53.0,40.0,52.0,40.0,54.0,37.0,54.0,39.0,55.0,36.0,54.0,38.0,50.0,38.0,45.094,55.0,32,22.390,46.206,50
1787048336.000,2026-08-18T10:18:56.000Z,gnb1,10,pre,230000,1,0.0,0.0,1.3,855588,1666488,72,0.72,15,50.0,41.0,48.0,39.0,49.0,39.0,47.0,41.0,48.0,39.0,47.0,40.0,48.0,41.0,53.0,42.0,54.0,41.0,52.0,37.0,53.0,41.0,53.0,41.0,53.0,40.0,55.0,41.0,54.0,42.0,50.0,40.0,45.594,55.0,32,22.390,46.206,50
1787048337.000,2026-08-18T10:18:57.000Z,gnb1,2,pre,450000,1,0.0,0.0,1.3,855588,1666488,79,0.69,15,50.0,37.0,51.0,36.0,50.0,42.0,51.0,41.0,51.0,40.0,48.0,38.0,50.0,40.0,54.0,37.0,55.0,36.0,54.0,37.0,55.0,42.0,55.0,43.0,56.0,39.0,55.0,38.0,54.0,38.0,52.0,34.0,45.594,56.0,32,22.390,46.206,50
1787048338.000,2026-08-18T10:18:58.000Z,gnb1,20,pre,115000,1,0.0,0.0,1.3,855588,1666488,68,0.75,15,50.0,41.0,49.0,40.0,47.0,44.0,47.0,43.0,49.0,46.0,47.0,44.0,49.0,43.0,52.0,44.0,55.0,43.0,53.0,42.0,53.0,43.0,53.0,42.0,54.0,45.0,55.0,41.0,54.0,43.0,50.0,44.0,47.031,55.0,32,22.390,46.206,50
1787048339.000,2026-08-18T10:18:59.000Z,gnb1,1,pre,560000,1,0.0,0.0,1.3,855588,1666488,82,0.66,15,50.0,36.0,52.0,32.0,51.0,33.0,48.0,35.0,51.0,37.0,49.0,38.0,49.0,31.0,54.0,36.0,54.0,37.0,53.0,35.0,54.0,34.0,54.0,33.0,54.0,37.0,55.0,37.0,54.0,31.0,50.0,36.0,43.438,55.0,32,22.390,46.206,50
1787048340.000,2026-08-18T10:19:00.000Z,gnb1,5,pre,345000,1,0.0,0.0,1.3,855588,1666488,75,0.72,15,49.0,37.0,48.0,31.0,48.0,41.0,47.0,41.0,48.0,42.0,45.0,39.0,47.0,35.0,48.0,38.0,52.0,37.0,51.0,30.0,53.0,42.0,52.0,39.0,53.0,41.0,53.0,37.0,52.0,34.0,46.0,36.0,43.5,53.0,32,22.390,46.206,50
1787048340.000,2026-08-18T10:19:00.000Z,gnb1,50,pre,10000,1,0.0,0.0,1.3,855588,1666488,63,0.75,15,47.0,44.0,50.0,42.0,50.0,43.0,49.0,43.0,50.0,42.0,49.0,41.0,52.0,40.0,55.0,42.0,52.0,45.0,54.0,39.0,53.0,43.0,54.0,40.0,54.0,44.0,54.0,45.0,54.0,43.0,51.0,41.0,47.031,55.0,32,22.390,46.206,50
1787048341.000,2026-08-18T10:19:01.000Z,gnb1,10,pre,235000,1,0.0,0.0,1.3,855588,1666488,72,0.72,15,49.0,40.0,50.0,41.0,49.0,39.0,48.0,37.0,48.0,41.0,48.0,40.0,49.0,39.0,52.0,38.0,54.0,41.0,53.0,41.0,53.0,41.0,53.0,36.0,52.0,41.0,54.0,37.0,53.0,40.0,49.0,39.0,45.156,54.0,32,22.390,46.206,50
1787048342.000,2026-08-18T10:19:02.000Z,gnb1,2,pre,455000,1,0.0,0.0,1.3,855588,1666488,79,0.81,15,49.0,43.0,49.0,42.0,49.0,38.0,50.0,41.0,51.0,39.0,48.0,40.0,48.0,41.0,55.0,41.0,55.0,44.0,54.0,41.0,54.0,38.0,55.0,41.0,55.0,42.0,56.0,41.0,52.0,43.0,50.0,38.0,46.344,56.0,32,22.390,46.206,50
1787048343.000,2026-08-18T10:19:03.000Z,gnb1,20,pre,120000,1,0.0,0.0,1.3,855588,1666488,68,0.69,15,48.0,30.0,48.0,40.0,47.0,39.0,48.0,35.0,47.0,37.0,46.0,37.0,47.0,31.0,50.0,36.0,52.0,31.0,52.0,39.0,52.0,39.0,52.0,39.0,52.0,37.0,52.0,37.0,52.0,31.0,48.0,37.0,42.75,52.0,32,22.390,46.206,50
1787048344.000,2026-08-18T10:19:04.000Z,gnb1,1,pre,565000,1,0.0,0.0,1.3,855588,1666488,82,0.69,15,48.0,40.0,48.0,43.0,47.0,42.0,48.0,39.0,49.0,40.0,46.0,40.0,47.0,42.0,53.0,34.0,53.0,39.0,53.0,43.0,53.0,40.0,53.0,42.0,53.0,39.0,54.0,41.0,52.0,41.0,49.0,36.0,45.219,54.0,32,22.390,46.206,50
1787048345.000,2026-08-18T10:19:05.000Z,gnb1,5,pre,350000,1,0.0,0.0,1.3,855588,1666488,76,0.69,15,48.0,33.0,47.0,35.0,47.0,41.0,45.0,39.0,47.0,37.0,45.0,40.0,45.0,40.0,51.0,39.0,53.0,33.0,52.0,33.0,52.0,40.0,52.0,40.0,52.0,38.0,52.0,40.0,51.0,38.0,48.0,39.0,43.5,53.0,32,22.390,46.206,50
1787048345.000,2026-08-18T10:19:05.000Z,gnb1,50,pre,15000,1,0.0,0.0,1.3,855588,1666488,64,0.72,15,48.0,39.0,49.0,41.0,49.0,41.0,46.0,42.0,47.0,41.0,45.0,40.0,45.0,39.0,47.0,39.0,52.0,39.0,52.0,42.0,53.0,42.0,52.0,39.0,52.0,43.0,52.0,39.0,50.0,38.0,45.0,41.0,44.656,53.0,32,22.390,46.206,50
1787048346.000,2026-08-18T10:19:06.000Z,gnb1,10,pre,240000,1,0.0,0.0,1.3,855588,1666488,72,0.69,15,49.0,36.0,51.0,38.0,49.0,37.0,48.0,37.0,49.0,36.0,47.0,38.0,48.0,34.0,53.0,39.0,53.0,37.0,53.0,38.0,54.0,38.0,53.0,39.0,54.0,39.0,54.0,38.0,53.0,36.0,51.0,38.0,44.281,54.0,32,22.390,46.206,50
1787048347.000,2026-08-18T10:19:07.000Z,gnb1,2,pre,460000,1,0.0,0.0,1.3,855588,1666488,79,0.72,15,47.0,42.0,48.0,44.0,47.0,45.0,48.0,45.0,48.0,44.0,47.0,41.0,48.0,44.0,49.0,45.0,53.0,41.0,52.0,45.0,54.0,44.0,53.0,41.0,53.0,42.0,55.0,42.0,53.0,44.0,46.0,44.0,46.688,55.0,32,22.390,46.206,50
1787048348.000,2026-08-18T10:19:08.000Z,gnb1,20,pre,125000,1,0.0,0.0,1.3,855588,1666488,68,0.69,15,49.0,35.0,49.0,37.0,48.0,33.0,48.0,36.0,48.0,39.0,46.0,36.0,48.0,38.0,51.0,38.0,52.0,35.0,52.0,39.0,54.0,33.0,52.0,36.0,53.0,39.0,52.0,35.0,52.0,38.0,48.0,37.0,43.312,54.0,32,22.390,46.206,50
1787048349.000,2026-08-18T10:19:09.000Z,gnb1,1,pre,570000,1,0.0,0.0,1.3,855588,1666488,82,0.69,15,45.0,43.0,46.0,40.0,46.0,41.0,45.0,42.0,44.0,41.0,44.0,38.0,46.0,44.0,51.0,42.0,51.0,42.0,51.0,40.0,51.0,40.0,52.0,41.0,50.0,40.0,51.0,37.0,51.0,42.0,47.0,41.0,44.531,52.0,32,22.390,46.206,50
1787048350.000,2026-08-18T10:19:10.000Z,gnb1,5,pre,355000,1,0.0,0.0,1.3,855588,1666488,76,0.56,15,50.0,33.0,50.0,25.0,50.0,27.0,49.0,28.0,49.0,30.0,48.0,27.0,49.0,39.0,54.0,34.0,54.0,31.0,55.0,26.0,55.0,28.0,55.0,30.0,55.0,31.0,54.0,29.0,54.0,39.0,50.0,36.0,41.375,55.0,32,22.390,46.206,50
1787048350.000,2026-08-18T10:19:10.000Z,gnb1,50,pre,20000,1,0.0,0.0,1.3,855588,1666488,64,0.75,15,49.0,39.0,50.0,39.0,50.0,38.0,48.0,39.0,50.0,42.0,47.0,34.0,49.0,40.0,51.0,40.0,54.0,37.0,54.0,40.0,53.0,38.0,54.0,39.0,53.0,40.0,54.0,37.0,54.0,39.0,50.0,39.0,45.0,54.0,32,22.390,46.206,50
1787048351.000,2026-08-18T10:19:11.000Z,gnb1,10,pre,245000,1,0.0,0.0,1.3,855588,1666488,72,0.66,15,50.0,35.0,49.0,37.0,50.0,35.0,48.0,38.0,49.0,31.0,46.0,36.0,48.0,37.0,53.0,36.0,53.0,35.0,52.0,37.0,54.0,36.0,53.0,38.0,53.0,31.0,54.0,37.0,53.0,38.0,50.0,38.0,43.438,54.0,32,22.390,46.206,50
1787048352.000,2026-08-18T10:19:12.000Z,gnb1,2,pre,465000,1,0.0,0.0,1.3,855588,1666488,79,0.66,15,49.0,42.0,50.0,41.0,50.0,38.0,50.0,34.0,50.0,41.0,47.0,41.0,48.0,40.0,53.0,39.0,53.0,37.0,54.0,40.0,54.0,35.0,55.0,32.0,53.0,42.0,54.0,40.0,53.0,42.0,49.0,39.0,45.156,55.0,32,22.390,46.206,50
1787048353.000,2026-08-18T10:19:13.000Z,gnb1,20,pre,130000,1,0.0,0.0,1.3,855588,1666488,69,0.72,15,50.0,39.0,50.0,40.0,50.0,32.0,50.0,38.0,51.0,39.0,48.0,38.0,50.0,40.0,55.0,37.0,54.0,41.0,54.0,41.0,54.0,35.0,54.0,37.0,54.0,39.0,55.0,40.0,54.0,40.0,52.0,36.0,45.219,55.0,32,22.390,46.206,50
1787048354.000,2026-08-18T10:19:14.000Z,gnb1,1,pre,575000,1,0.0,0.0,1.3,855588,1666488,83,0.69,15,48.0,38.0,49.0,39.0,47.0,42.0,48.0,37.0,48.0,40.0,45.0,39.0,49.0,40.0,51.0,36.0,54.0,41.0,53.0,38.0,52.0,43.0,52.0,34.0,53.0,40.0,53.0,38.0,53.0,41.0,48.0,34.0,44.469,54.0,32,22.390,46.206,50
1787048355.000,2026-08-18T10:19:15.000Z,gnb1,5,pre,360000,1,0.0,0.0,1.3,855588,1666488,76,0.75,15,48.0,40.0,48.0,41.0,48.0,43.0,46.0,42.0,49.0,43.0,46.0,43.0,48.0,40.0,52.0,40.0,53.0,41.0,53.0,42.0,54.0,45.0,53.0,42.0,53.0,42.0,55.0,43.0,52.0,40.0,49.0,42.0,46.125,55.0,32,22.390,46.206,50
1787048355.000,2026-08-18T10:19:15.000Z,gnb1,50,pre,25000,1,0.0,0.0,1.3,855588,1666488,64,0.72,15,51.0,38.0,50.0,36.0,51.0,35.0,49.0,36.0,51.0,36.0,48.0,38.0,49.0,36.0,52.0,37.0,55.0,41.0,54.0,37.0,55.0,38.0,55.0,38.0,55.0,37.0,55.0,37.0,54.0,35.0,50.0,38.0,44.594,55.0,32,22.390,46.206,50
1787048356.000,2026-08-18T10:19:16.000Z,gnb1,10,pre,250000,1,0.0,0.0,1.3,855588,1666488,72,0.72,15,52.0,39.0,51.0,37.0,51.0,35.0,51.0,37.0,51.0,40.0,47.0,37.0,50.0,38.0,55.0,30.0,56.0,38.0,55.0,38.0,55.0,37.0,54.0,39.0,55.0,39.0,54.0,37.0,55.0,39.0,53.0,31.0,44.875,56.0,32,22.390,46.206,50
1787048357.000,2026-08-18T10:19:17.000Z,gnb1,2,pre,470000,1,0.0,0.0,1.3,855588,1666488,79,0.66,15,48.0,39.0,49.0,38.0,47.0,38.0,48.0,39.0,47.0,31.0,46.0,40.0,47.0,39.0,52.0,36.0,53.0,39.0,54.0,38.0,52.0,38.0,52.0,38.0,52.0,29.0,53.0,40.0,52.0,39.0,48.0,38.0,43.719,54.0,32,22.390,46.206,50
